Timestamp,Temperature,Humidity,SoilMoisture,LightIntensity,PumpingStatus
22338,24,89,63,64,0
22343,24,89,63,68,0
22348,24,89,63,69,0
22353,24,89,63,70,0
22358,24,89,63,71,0
22363,24,89,63,72,0
22369,24,89,63,74,0
22373,24,89,63,76,0
22378,24,89,63,76,0
22384,24,89,63,79,0
22389,24,89,63,81,0
22394,24,89,63,82,0
22399,24,89,63,82,0
22404,24,89,63,84,0
22409,24,89,63,84,0
22414,24,89,63,84,0
22419,24,89,63,87,0
22424,24,89,63,86,0
22429,24,89,63,90,0
22434,24,89,63,88,0
22439,24,89,63,91,0
22444,24,89,63,91,0
22449,24,89,63,92,0
22454,24,89,63,93,0
22459,24,89,63,96,0
22464,24,89,63,97,0
22469,24,89,63,98,0
22474,24,89,63,99,0
22479,24,89,63,100,0
22484,24,89,63,102,0
22489,24,89,63,104,0
22494,24,89,63,104,0
22499,24,89,63,105,0
22504,24,89,63,107,0
22509,24,89,63,107,0
22515,24,89,63,107,0
22519,24,89,63,109,0
22524,24,89,63,110,0
22529,24,89,63,111,0
22534,24,89,63,112,0
22539,24,89,63,112,0
22544,24,89,63,116,0
22549,24,89,63,119,0
22554,24,89,63,118,0
22559,24,89,63,119,0
22564,24,89,63,119,0
22569,24,89,63,121,0
22574,24,89,63,121,0
22579,24,89,63,122,0
22584,24,89,63,122,0
22589,24,89,63,123,0
22594,24,89,63,124,0
22599,24,89,63,124,0
22604,24,89,63,127,0
22609,24,89,63,126,0
22615,24,89,63,129,0
22619,24,89,63,129,0
22624,24,89,63,133,0
22629,24,89,63,134,0
22634,24,89,63,136,0
22639,24,89,63,138,0
22644,24,89,63,136,0
22649,24,89,63,136,0
22654,24,89,63,136,0
22659,24,89,63,135,0
22664,24,89,63,135,0
22669,24,89,63,136,0
22674,24,89,63,136,0
22679,24,89,63,138,0
22684,24,89,63,140,0
22689,24,89,63,142,0
22694,24,89,63,145,0
22699,24,89,63,146,0
22704,24,89,63,151,0
22709,24,89,63,153,0
22714,24,89,63,154,0
22719,24,89,63,155,0
22724,24,89,63,155,0
22729,24,89,63,155,0
22734,24,89,63,155,0
22739,24,89,63,156,0
22744,24,89,63,157,0
22749,24,89,63,158,0
22754,24,89,63,159,0
22759,24,89,63,159,0
22764,24,89,63,159,0
22769,24,89,63,159,0
